               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  77,            0.029201,            0.012057,           0.0084763,             0.85141,             0.78522,             0.82457,             0.52883,            0.033756,           0.0070791,            0.009244,          0.00084815,          0.00084815,          0.00084815
                  78,            0.029371,            0.011674,             0.01074,             0.83276,             0.79361,             0.81631,             0.50664,            0.034424,           0.0070448,            0.010173,          0.00084615,          0.00084615,          0.00084615
                  79,            0.030439,            0.011738,            0.010051,             0.83649,             0.78699,             0.82107,             0.50365,            0.034792,           0.0069648,            0.010123,          0.00084416,          0.00084416,          0.00084416
                  80,            0.030217,            0.012096,           0.0096901,             0.83886,              0.7885,              0.8193,             0.50848,            0.034447,            0.006999,           0.0091034,          0.00084216,          0.00084216,          0.00084216
                  81,            0.030368,            0.012241,           0.0091676,             0.85019,             0.79246,             0.81384,              0.4949,            0.034358,           0.0070876,           0.0085428,          0.00084016,          0.00084016,          0.00084016
                  82,            0.029269,            0.011889,           0.0096847,             0.82978,             0.80144,             0.83033,             0.51341,            0.034332,           0.0070013,           0.0086517,          0.00083816,          0.00083816,          0.00083816
                  83,             0.02853,            0.011923,           0.0097011,             0.84847,              0.7938,             0.83035,             0.52085,             0.03428,           0.0069737,            0.009435,          0.00083616,          0.00083616,          0.00083616
                  84,            0.029476,            0.011883,            0.010687,             0.83136,             0.80713,             0.82596,             0.50352,            0.035154,            0.007042,           0.0089655,          0.00083417,          0.00083417,          0.00083417
                  85,            0.028662,            0.011641,            0.010237,             0.82932,             0.80268,             0.82179,             0.51333,            0.034622,           0.0070556,           0.0086161,          0.00083217,          0.00083217,          0.00083217
                  86,            0.029499,            0.011443,           0.0095086,             0.84548,              0.7826,              0.8243,             0.50434,            0.036068,           0.0070878,            0.008965,          0.00083017,          0.00083017,          0.00083017
                  87,            0.029904,            0.011979,            0.010891,             0.83056,             0.79218,             0.82132,             0.52174,            0.034651,           0.0070932,           0.0091006,          0.00082817,          0.00082817,          0.00082817
                  88,              0.0291,            0.012244,            0.010011,             0.82871,             0.79584,             0.82586,              0.5077,            0.035034,           0.0070405,            0.010047,          0.00082617,          0.00082617,          0.00082617
                  89,            0.029186,            0.011689,           0.0095309,             0.81862,             0.79641,              0.8259,             0.49738,            0.035606,           0.0070281,            0.009893,          0.00082418,          0.00082418,          0.00082418
                  90,            0.027785,            0.011846,            0.009189,              0.8252,             0.78679,             0.81778,             0.51448,            0.034361,           0.0070838,           0.0099296,          0.00082218,          0.00082218,          0.00082218
                  91,            0.029019,            0.011599,           0.0090078,             0.82073,             0.79502,             0.81913,             0.49665,             0.03421,           0.0070851,           0.0099807,          0.00082018,          0.00082018,          0.00082018
                  92,            0.028803,             0.01188,            0.010352,             0.82942,             0.79129,             0.81684,             0.49247,            0.035208,           0.0069991,           0.0091025,          0.00081818,          0.00081818,          0.00081818
                  93,            0.029368,            0.011283,           0.0097013,             0.83301,             0.79178,             0.81853,             0.51477,            0.035703,           0.0070355,            0.008508,          0.00081618,          0.00081618,          0.00081618
                  94,            0.028352,             0.01144,           0.0085529,             0.84086,             0.79496,             0.82546,             0.50844,            0.035086,           0.0070333,           0.0086484,          0.00081419,          0.00081419,          0.00081419
                  95,            0.028027,            0.011211,           0.0095263,             0.84083,             0.78676,             0.82377,             0.50547,            0.035451,           0.0070442,           0.0092145,          0.00081219,          0.00081219,          0.00081219
                  96,            0.028256,            0.011671,           0.0097016,             0.83643,             0.80188,             0.83076,             0.52503,            0.033844,            0.006976,           0.0083296,          0.00081019,          0.00081019,          0.00081019
                  97,            0.029399,            0.011509,           0.0090108,             0.81581,             0.80124,             0.82384,             0.51803,            0.035361,           0.0069659,           0.0085345,          0.00080819,          0.00080819,          0.00080819
                  98,            0.028798,            0.011611,           0.0097473,             0.84243,             0.79195,             0.82486,             0.51935,            0.034671,           0.0070647,           0.0081085,          0.00080619,          0.00080619,          0.00080619
                  99,            0.028401,            0.011465,           0.0097506,             0.83128,             0.80574,             0.82327,             0.52741,            0.033731,           0.0070409,           0.0093164,           0.0008042,           0.0008042,           0.0008042
                 100,            0.028664,            0.011639,           0.0093963,             0.83885,             0.80192,             0.82449,             0.52822,            0.034243,           0.0069961,            0.009602,           0.0008022,           0.0008022,           0.0008022
                 101,            0.028116,            0.011478,           0.0079795,             0.83076,             0.82279,              0.8289,             0.52901,            0.035111,           0.0069214,           0.0085048,           0.0008002,           0.0008002,           0.0008002
                 102,            0.028724,            0.011688,           0.0093755,             0.84833,             0.79827,             0.82914,             0.52409,              0.0344,           0.0069394,           0.0084758,           0.0007982,           0.0007982,           0.0007982
                 103,            0.028525,            0.011138,           0.0098761,             0.83501,             0.81004,             0.82937,             0.52164,            0.035319,           0.0069149,           0.0090777,           0.0007962,           0.0007962,           0.0007962
                 104,            0.028558,            0.011259,           0.0091231,             0.83073,             0.80694,             0.83509,              0.5173,            0.034642,           0.0069908,           0.0084473,          0.00079421,          0.00079421,          0.00079421
                 105,            0.028288,            0.011631,           0.0086846,             0.83044,             0.83144,             0.83666,             0.51942,            0.034709,           0.0069042,            0.008383,          0.00079221,          0.00079221,          0.00079221
                 106,            0.028624,            0.011225,            0.010152,              0.8338,             0.82022,             0.83747,             0.53597,            0.033921,           0.0069674,           0.0089598,          0.00079021,          0.00079021,          0.00079021
                 107,            0.028554,            0.012028,           0.0086811,             0.84255,             0.82215,             0.83492,             0.51961,            0.034033,           0.0069196,           0.0089426,          0.00078821,          0.00078821,          0.00078821
                 108,            0.028024,            0.011309,           0.0088138,             0.82821,             0.80001,             0.82174,             0.50928,            0.034891,           0.0070269,           0.0092618,          0.00078621,          0.00078621,          0.00078621
                 109,            0.028332,            0.011289,           0.0088667,             0.82811,             0.81981,              0.8334,             0.50713,            0.035749,           0.0069541,           0.0085233,          0.00078422,          0.00078422,          0.00078422
                 110,            0.029327,            0.011137,           0.0091462,             0.83677,             0.80694,              0.8326,             0.51135,            0.035499,           0.0070403,           0.0079894,          0.00078222,          0.00078222,          0.00078222
                 111,            0.027729,            0.010967,           0.0089808,             0.82911,             0.79147,              0.8288,             0.51387,            0.034823,           0.0071679,           0.0089444,          0.00078022,          0.00078022,          0.00078022
                 112,            0.027386,            0.010833,           0.0086591,              0.8288,             0.81963,             0.83213,             0.52539,             0.03428,           0.0069791,           0.0094122,          0.00077822,          0.00077822,          0.00077822
                 113,             0.02833,            0.011625,           0.0078959,             0.84073,             0.81596,             0.84175,             0.51912,            0.034825,           0.0069683,           0.0087371,          0.00077622,          0.00077622,          0.00077622
                 114,            0.027489,            0.011034,            0.009116,             0.84736,             0.81123,             0.83284,             0.53159,            0.034257,           0.0070126,           0.0083061,          0.00077423,          0.00077423,          0.00077423
                 115,            0.028903,            0.011078,           0.0084692,             0.84266,             0.78955,             0.82896,             0.51761,            0.033906,            0.007015,           0.0094136,          0.00077223,          0.00077223,          0.00077223
                 116,            0.027237,            0.011139,           0.0079051,             0.84646,             0.81353,             0.83209,             0.52038,            0.034456,           0.0069825,           0.0081718,          0.00077023,          0.00077023,          0.00077023
                 117,            0.027676,            0.011645,           0.0079747,             0.82906,             0.82798,             0.84227,             0.52323,            0.034246,           0.0069976,           0.0083183,          0.00076823,          0.00076823,          0.00076823
                 118,            0.027825,             0.01134,           0.0092987,             0.84291,             0.81404,             0.83695,             0.52971,            0.033784,           0.0069443,           0.0093353,          0.00076623,          0.00076623,          0.00076623
                 119,            0.028588,            0.011237,            0.009488,              0.8524,             0.79921,             0.83216,             0.51837,            0.034934,           0.0069808,           0.0090345,          0.00076424,          0.00076424,          0.00076424
                 120,             0.02855,            0.010832,            0.008718,             0.83532,             0.81277,             0.82815,             0.52282,            0.035178,           0.0071022,           0.0093727,          0.00076224,          0.00076224,          0.00076224
                 121,            0.027326,            0.011718,            0.008689,             0.85898,             0.79823,             0.83643,             0.52657,            0.034751,           0.0069483,           0.0078984,          0.00076024,          0.00076024,          0.00076024
                 122,            0.027375,            0.011128,           0.0082942,             0.86543,             0.81305,             0.84221,             0.53611,            0.034529,            0.006955,           0.0078181,          0.00075824,          0.00075824,          0.00075824
                 123,            0.028354,            0.011704,           0.0073601,              0.8522,             0.80824,             0.83176,             0.52223,            0.034456,           0.0069869,           0.0092549,          0.00075624,          0.00075624,          0.00075624
                 124,            0.028144,            0.011494,           0.0087212,             0.84865,             0.81553,              0.8387,             0.52106,            0.035158,           0.0069834,           0.0082602,          0.00075425,          0.00075425,          0.00075425
                 125,            0.027571,             0.01129,           0.0078177,             0.83439,             0.81786,             0.84017,             0.53533,              0.0341,           0.0069518,            0.008432,          0.00075225,          0.00075225,          0.00075225
                 126,            0.027158,            0.010954,           0.0081619,             0.84248,             0.81436,             0.83831,             0.53352,            0.034079,           0.0069857,           0.0084783,          0.00075025,          0.00075025,          0.00075025
                 127,            0.027377,            0.010961,           0.0087183,             0.85241,             0.80566,             0.83643,              0.5383,            0.033598,           0.0070643,            0.008447,          0.00074825,          0.00074825,          0.00074825
                 128,            0.027261,            0.010949,           0.0088709,             0.86143,             0.79877,             0.83511,             0.51561,             0.03431,           0.0070193,           0.0080538,          0.00074625,          0.00074625,          0.00074625
                 129,            0.026575,             0.01135,           0.0085949,              0.8535,             0.80836,             0.83806,             0.54358,            0.033796,           0.0069665,           0.0084853,          0.00074426,          0.00074426,          0.00074426
                 130,            0.027286,            0.011031,           0.0079054,             0.84402,             0.80773,             0.83725,             0.53172,            0.034365,           0.0069083,           0.0091093,          0.00074226,          0.00074226,          0.00074226
                 131,            0.027619,            0.011353,           0.0079185,             0.83869,             0.82065,             0.83385,             0.53442,            0.034646,           0.0070271,           0.0088961,          0.00074026,          0.00074026,          0.00074026
                 132,            0.028065,            0.010814,           0.0084613,             0.84406,             0.81095,             0.82592,             0.51783,            0.035563,            0.007114,           0.0082255,          0.00073826,          0.00073826,          0.00073826
                 133,            0.027079,            0.010832,           0.0078522,             0.83417,             0.81164,             0.82221,             0.51117,            0.035161,           0.0071069,           0.0089043,          0.00073626,          0.00073626,          0.00073626
